molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL1915759,CCCCOC(=O)C(C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O,IC50,'=',9400.0,nM,5.03,CHEMBL1918466
CHEMBL1087131,CC(CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O,IC50,'=',22970.0,nM,4.64,CHEMBL1918466
CHEMBL4465544,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)cc1OC,IC50,'=',62800.0,nM,4.2,CHEMBL4334660
CHEMBL3753706,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCCC2)c1cc2ccccc2o1,IC50,'=',308.0,nM,6.51,CHEMBL3758061
CHEMBL3752555,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCC2)c1cc2ccccc2o1,IC50,'=',545.0,nM,6.26,CHEMBL3758061
CHEMBL4476091,O=C(/C=C/c1ccccc1)c1ccc(OCCCCCCN2CCCC2)cc1O,IC50,'=',3200.0,nM,5.5,CHEMBL4314262
CHEMBL2380677,O=C1/C(=C/c2ccc(F)cc2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccc(F)cc1,IC50,'=',22320.0,nM,4.65,CHEMBL2384302
CHEMBL2380674,O=C1/C(=C/c2ccc(Cl)cc2Cl)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccc(Cl)cc1Cl,IC50,'=',3330.0,nM,5.48,CHEMBL2384302
CHEMBL2380669,Cc1ccccc1/C=C1\CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2C)C1=O,IC50,'=',11200.0,nM,4.95,CHEMBL2384302
CHEMBL454594,C=CC(=O)N1C/C(=C\c2ccc(C)cc2)C(=O)/C(=C/c2ccc(C)cc2)C1,IC50,'=',18060.0,nM,4.74,CHEMBL2384302
CHEMBL2332535,C=CC(=O)N1C/C(=C\c2ccccc2Cl)C(=O)/C(=C/c2ccccc2Cl)C1,IC50,'=',16320.0,nM,4.79,CHEMBL2384302
CHEMBL3752451,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,IC50,'=',424.0,nM,6.37,CHEMBL3758061
CHEMBL4094805,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)c(O)c1)O2,IC50,'=',1320.0,nM,5.88,CHEMBL4003380
CHEMBL4102562,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)c(O)c1)O2,IC50,'=',26300.0,nM,4.58,CHEMBL4003380
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',35.6,nM,7.45,CHEMBL4003380
CHEMBL3417300,Cc1c(C)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,IC50,'=',16.11,nM,7.79,CHEMBL3418565
CHEMBL3819231,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(OC)c1O,IC50,'=',321.0,nM,6.49,CHEMBL3821774
CHEMBL4074655,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccccc1[N+](=O)[O-],IC50,'=',199.5,nM,6.7,CHEMBL4058383
CHEMBL3410951,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCNc1c3c(nc4ccccc14)CCCC3)O2,IC50,'=',283.8,nM,6.55,CHEMBL3412979
CHEMBL4539963,O=C(c1ccccc1Cl)n1nc(OCCCN2CCCCC2)c2ccccc21,IC50,'=',9700.0,nM,5.01,CHEMBL4400974
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,IC50,'=',1540.0,nM,5.81,CHEMBL4400974
CHEMBL4516356,O=C(Nc1cc(COCc2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,IC50,'=',20.8,nM,7.68,CHEMBL4391164
CHEMBL1766151,CC1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,IC50,'=',25800.0,nM,4.59,CHEMBL1837219
CHEMBL1834060,CC(C)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,IC50,'=',15800.0,nM,4.8,CHEMBL1837219
CHEMBL1555,Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,'=',3200.0,nM,5.5,CHEMBL1837219
CHEMBL4796461,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,IC50,'=',0.44,nM,9.36,CHEMBL4727112
CHEMBL4464883,CCOc1ccc(Cc2nc3cc(C(=O)NCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,IC50,'=',10.0,nM,8.0,CHEMBL4356264
CHEMBL292788,CN1CC[C@@]2(C)c3cc(OC(=O)NCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,'=',700.0,nM,6.16,CHEMBL645000
CHEMBL4277548,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc([N+](=O)[O-])ccc2o1,IC50,'=',21.0,nM,7.68,CHEMBL4273241
CHEMBL4283450,COc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,IC50,'=',170.0,nM,6.77,CHEMBL4273241
CHEMBL4283079,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,IC50,'=',2360.0,nM,5.63,CHEMBL4273241
CHEMBL4290940,COc1ccc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,IC50,'=',970.0,nM,6.01,CHEMBL4273241
CHEMBL4285912,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cccc(O)c2[nH]1,IC50,'=',1150.0,nM,5.94,CHEMBL4273241
CHEMBL4280725,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)c(O)cc2o1,IC50,'=',4130.0,nM,5.38,CHEMBL4273241
CHEMBL1834807,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCc1ccc2oc(-c3ccc4c(c3)OCO4)cc2c1,IC50,'=',2700.0,nM,5.57,CHEMBL1840095
CHEMBL4469066,COc1ccc2nc3c(c(NCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3,IC50,'=',470.0,nM,6.33,CHEMBL4307312
CHEMBL3949439,CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2cccc(O)c2)cc1,IC50,'=',3490.0,nM,5.46,CHEMBL3860146
CHEMBL4067639,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)cc(N2CCOCC2)c2ccccc21.[I-],IC50,'=',4400.0,nM,5.36,CHEMBL4049960
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',43.21,nM,7.36,CHEMBL5265203
CHEMBL4088594,Cc1cc(-c2c3ccccc3[n+](C)c3ccccc23)cc(C)c1O.F[B-](F)(F)F,IC50,'=',49800.0,nM,4.3,CHEMBL4047916
CHEMBL3582207,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(O)CC4)cc3)cc12,IC50,'=',378.0,nM,6.42,CHEMBL3584728
CHEMBL3582211,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCOCC4)cc3)cc12,IC50,'=',13300.0,nM,4.88,CHEMBL3584728
CHEMBL328102,c1ccc(CN2CCC(CCc3nsc4ccccc34)CC2)cc1,IC50,'=',97.72,nM,7.01,CHEMBL641020
CHEMBL92955,O=S(=O)(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,IC50,'=',14.0,nM,7.85,CHEMBL641020
CHEMBL5192664,CCCCN(CCC1CCCCCC1)Cc1cn(OC(=O)N(C)C)c2ccccc12,IC50,'=',151.9,nM,6.82,CHEMBL5161926
CHEMBL5194732,O=C(CCN1CCOCC1)Nc1n[nH]c2ncccc12,IC50,'=',275.0,nM,6.56,CHEMBL5158290
CHEMBL3310704,COC(=O)C(CC1=C(c2ccc(OC)cc2)CC(C)(C)ON1C(C)=O)C(=O)OC,IC50,'=',14350.0,nM,4.84,CHEMBL3367639
CHEMBL542543,Cc1nc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc2s1.Cl,IC50,'=',6.8,nM,8.17,CHEMBL885303
CHEMBL300143,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,IC50,'=',10.3,nM,7.99,CHEMBL644927
CHEMBL3415575,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccc(F)cc1F,IC50,'=',381.0,nM,6.42,CHEMBL3419741
CHEMBL154689,CN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,IC50,'=',390.0,nM,6.41,CHEMBL636834
CHEMBL346733,CCN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,IC50,'=',430.0,nM,6.37,CHEMBL636834
CHEMBL58521,Cc1ccc(N)cc1,IC50,'=',4900.0,nM,5.31,CHEMBL643382
CHEMBL149542,C#CCC(CCC)OC[n+]1ccn(C)c1/C=N/O.[Cl-],IC50,'=',5210.0,nM,5.28,CHEMBL644118
CHEMBL2093014,C#CCN[C@H]1CCc2ccc(OC(=O)N(C)CC)cc21.Cl,IC50,'=',34900.0,nM,4.46,CHEMBL644220
CHEMBL1788298,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)C)cc21.Cl,IC50,'=',1800.0,nM,5.75,CHEMBL636787
CHEMBL1084785,CN(C)C(=O)Oc1ccc(-c2cn3c(C(F)(F)F)cccc3[n+]2C)cc1.[Cl-],IC50,'=',10000.0,nM,5.0,CHEMBL1119333
CHEMBL1085028,CN(C)C(=O)Oc1ccc(-c2cn3c(NC(=O)c4ccccc4)cccc3[n+]2C)cc1.[Cl-],IC50,'=',200.0,nM,6.7,CHEMBL1119333
CHEMBL1082746,CNC(=O)Oc1ccc(-c2cn3c(NC(C)=O)cccc3[n+]2C)cc1.[I-],IC50,'=',1100.0,nM,5.96,CHEMBL1119333
CHEMBL1082748,Cc1cccc2n1cc(-c1cccc(OC(=O)N(C)C)c1)[n+]2C.[Cl-],IC50,'=',24000.0,nM,4.62,CHEMBL1119333
CHEMBL1082749,CN(C)C(=O)Oc1cccc(-c2cn3c(C(F)(F)F)cccc3[n+]2C)c1.[Cl-],IC50,'=',33600.0,nM,4.47,CHEMBL1119333
CHEMBL1082750,COc1cccc2n1cc(-c1cccc(OC(=O)N(C)C)c1)[n+]2C.[Cl-],IC50,'=',20500.0,nM,4.69,CHEMBL1119333
CHEMBL308793,CCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,IC50,'=',11.0,nM,7.96,CHEMBL1119333
CHEMBL74809,O=C(CCC1CCN(Cc2cccc(Cl)c2)CC1)c1ccc2c(c1)CCN2,IC50,'=',59.0,nM,7.23,CHEMBL1119333
CHEMBL1083662,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2c1ccccc1,IC50,'=',54.0,nM,7.27,CHEMBL1119333
CHEMBL75013,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,IC50,'=',100.0,nM,7.0,CHEMBL1119333
CHEMBL91291,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,IC50,'=',5.8,nM,8.24,CHEMBL1119333
CHEMBL92736,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,IC50,'=',2.8,nM,8.55,CHEMBL1119333
CHEMBL1084703,c1ccc(CN2CCC(CNc3nsc4ccccc34)CC2)cc1,IC50,'=',99.0,nM,7.0,CHEMBL1119333
CHEMBL92142,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,IC50,'=',220.0,nM,6.66,CHEMBL1119333
CHEMBL329531,c1ccc(CN2CCC(CCc3ncnc4ccccc34)CC2)cc1,IC50,'=',340.0,nM,6.47,CHEMBL1119333
CHEMBL56470,CN(CCC1CCN(Cc2ccccc2)CC1)C(=O)c1ccccc1,IC50,'=',170.0,nM,6.77,CHEMBL1119333
CHEMBL126354,O=C(c1ccc([N+](=O)[O-])cc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,IC50,'=',5.4,nM,8.27,CHEMBL1119333
CHEMBL326868,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CC1CCN(Cc2ccccc2)CC1,IC50,'=',3000.0,nM,5.52,CHEMBL1119333
CHEMBL138107,O=C(Nc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O)c1ccccc1,IC50,'=',1.2,nM,8.92,CHEMBL1119333
CHEMBL142013,c1ccc(CN2CCC(CCN3CCc4ccccc4C3)CC2)cc1,IC50,'=',1600.0,nM,5.8,CHEMBL1119333
CHEMBL138552,O=c1[nH]c2cc(Cl)ccc2c(=O)n1CCC1CCN(Cc2ccccc2)CC1,IC50,'=',4.5,nM,8.35,CHEMBL1119333
CHEMBL4066309,Oc1cc(O)cc(CCc2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)c1,IC50,'=',1300.0,nM,5.89,CHEMBL4005227
CHEMBL4059887,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCOCC3)c(O)c1)O2,IC50,'=',6000.0,nM,5.22,CHEMBL4003380
CHEMBL1773484,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCN3CCOCC3)cc2)cc1,IC50,'=',107.0,nM,6.97,CHEMBL1775596
CHEMBL4099598,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccccc3nc12,IC50,'=',6400.0,nM,5.19,CHEMBL4010820
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',23.0,nM,7.64,CHEMBL1775596
CHEMBL92142,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,IC50,'=',219.79,nM,6.66,CHEMBL641020
CHEMBL3885186,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,IC50,'=',12.9,nM,7.89,CHEMBL3875277
CHEMBL3623549,CCC(C)n1cc(C(=O)C(F)(F)F)cn1,IC50,'=',8.84,nM,8.05,CHEMBL3626447
CHEMBL3623566,O=C(CF)c1cnn(C2CCCC2)c1,IC50,'=',2500.0,nM,5.6,CHEMBL3626446
CHEMBL3623553,CC(C)Cn1cc(C(=O)C(F)(F)F)cn1,IC50,'=',678.0,nM,6.17,CHEMBL3626447
CHEMBL3623554,CC(C)(C)c1cccc(C(=O)C(F)F)c1,IC50,'=',8.69,nM,8.06,CHEMBL3626447
CHEMBL140476,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,IC50,'=',0.32,nM,9.49,CHEMBL644108
CHEMBL102077,CCCCCCSC(=O)OCC[N+](C)(C)C.[Cl-],IC50,'=',100000.0,nM,4.0,CHEMBL884109
CHEMBL3586198,COc1ccc(C(=O)O[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]4(C)C[C@@]5(O)[C@H](CC[C@@H]43)[C@@]3(C)CC[C@@H](O)C(C)(C)[C@@H]3C[C@@H]5O)[C@@]2(C)C(=O)O)cc1O,IC50,'=',9980.0,nM,5.0,CHEMBL3588424
CHEMBL3586207,CCCC[C@@H](O)/C=C/C=C/C(=O)O,IC50,'=',220.0,nM,6.66,CHEMBL3588424
CHEMBL61929,COc1cc2nc3c(c(N)c2cc1OC)CCCC3,IC50,'=',5128.61,nM,5.29,CHEMBL638445
CHEMBL541885,C#CCNC1CCc2ccc(OC(=O)N(C)CCCC)cc21.Cl,IC50,'=',11300.0,nM,4.95,CHEMBL641123
CHEMBL431519,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,IC50,'=',40.0,nM,7.4,CHEMBL645001
CHEMBL3233828,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,IC50,'=',3.18,nM,8.5,CHEMBL3238626
CHEMBL3323062,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCCC3,IC50,'=',1531.09,nM,5.82,CHEMBL3369130
CHEMBL3323043,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCc1ccccc1-3,IC50,'=',669.88,nM,6.17,CHEMBL3369130
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',71.61,nM,7.14,CHEMBL3369130
CHEMBL3323053,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCC2,IC50,'=',1100.0,nM,5.96,CHEMBL3369130
CHEMBL3323039,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)Cc1ccccc1-3,IC50,'=',200.0,nM,6.7,CHEMBL3369130
CHEMBL3415566,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccccc1F,IC50,'=',545.0,nM,6.26,CHEMBL3419741
CHEMBL335033,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C,IC50,'=',50.0,nM,7.3,CHEMBL643384
CHEMBL315515,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC.[Br-],IC50,'=',28.0,nM,7.55,CHEMBL644831
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,IC50,'=',125.0,nM,6.9,CHEMBL2412264
CHEMBL2409141,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2[C@H](C)CN3C,IC50,'=',12100.0,nM,4.92,CHEMBL2412264
CHEMBL612098,CCN(CC)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,IC50,'=',39994.47,nM,4.4,CHEMBL641238
CHEMBL59628,Clc1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3,IC50,'=',170.0,nM,6.77,CHEMBL644101
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',270.0,nM,6.57,CHEMBL644106
CHEMBL2152545,CCCCCCCNC(=O)Oc1ccc2c(c1)CN1CCc3ccccc3C1N2C,IC50,'=',3800.0,nM,5.42,CHEMBL4323456
CHEMBL4553968,CN1c2ccc(OC(=O)NCCCCCCN3CCCCC3)cc2CN2CCc3ccccc3C21,IC50,'=',1200.0,nM,5.92,CHEMBL4323457
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,'=',12.0,nM,7.92,CHEMBL3071788
CHEMBL139819,CCC1=CC2Cc3nc4cccc(Cl)c4c(N)c3C(C1)C2,IC50,'=',11.7,nM,7.93,CHEMBL644108
CHEMBL92736,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,IC50,'=',2.8,nM,8.55,CHEMBL832763
CHEMBL3634645,CCN(CC)C(=O)Oc1ccc(-c2cc(=O)c3c(O)c(O)c(O)cc3o2)cc1,IC50,'=',1200.0,nM,5.92,CHEMBL5254621
CHEMBL5290033,Cc1ccc(NCC[C@@H]2CCCN3CCCC[C@H]23)c2c(=O)c3ccccc3oc12,IC50,'=',140.0,nM,6.85,CHEMBL5254621
CHEMBL4091851,COc1ccc(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1OC,IC50,'=',600.0,nM,6.22,CHEMBL4017987
CHEMBL4800270,Cc1cc(S(=O)(=O)Nc2ccccc2O)c(C(C)C)cc1O,IC50,'=',8740.0,nM,5.06,CHEMBL4673487
CHEMBL5172343,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc([N+](=O)[O-])cc3)cn2)cc1,IC50,'=',4560.0,nM,5.34,CHEMBL5117328
CHEMBL5171192,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc(C(F)(F)F)cc3)cn2)cc1,IC50,'=',29800.0,nM,4.53,CHEMBL5117328
CHEMBL5185234,O=C(COc1ccc(CCc2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,IC50,'=',900.0,nM,6.05,CHEMBL5122937
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',199.53,nM,6.7,CHEMBL5111262
CHEMBL5179658,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1,IC50,'=',158.49,nM,6.8,CHEMBL5111262
CHEMBL315013,COc1cc2cc(C(=O)CC(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],IC50,'=',219.0,nM,6.66,CHEMBL644831
CHEMBL155863,CCC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,IC50,'=',3840.0,nM,5.42,CHEMBL643373
CHEMBL157182,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,IC50,'=',670.0,nM,6.17,CHEMBL643373
CHEMBL4461886,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)CC[C@@H](O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,IC50,'=',640.0,nM,6.19,CHEMBL5113560
CHEMBL93936,c1ccc(CN2CCC(CCc3noc4cc(N5CCOCC5)ccc34)CC2)cc1,IC50,'=',0.7998,nM,9.1,CHEMBL641020
CHEMBL132365,COc1cccc2nc3c(c(N)c12)CCCC3,IC50,'=',615.0,nM,6.21,CHEMBL644109
CHEMBL1288822,COc1ccc(C2C(c3ccccc3)NC3(C(=O)Nc4ccccc43)C23Cc2cc(OC)c(OC)cc2C3=O)cc1OC,IC50,'=',5200.0,nM,5.28,CHEMBL1293120
CHEMBL1288823,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)C(c2ccccc2)NC12C(=O)Nc1ccc(Cl)cc12,IC50,'=',9860.0,nM,5.01,CHEMBL1293120
CHEMBL1288828,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)C(c2ccccc2)NC12C(=O)Nc1ccc([N+](=O)[O-])cc12,IC50,'=',3700.0,nM,5.43,CHEMBL1293120
CHEMBL576005,C[C@@H]1CCC[C@H](C)N1S(C)(=O)=O,IC50,'=',75.0,nM,7.12,CHEMBL1049243
CHEMBL575620,Cc1ccc(S(=O)(=O)N2[C@H](C)CCC[C@@H]2C)cc1,IC50,'=',368.0,nM,6.43,CHEMBL1049243
CHEMBL582883,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1cc(Cl)ccc1Cl,IC50,'=',90.0,nM,7.05,CHEMBL1049243
CHEMBL61930,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,IC50,'=',470.0,nM,6.33,CHEMBL644101
CHEMBL4741070,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC,IC50,'=',12300.0,nM,4.91,CHEMBL4686681
CHEMBL4779514,CCN(CC)C(=O)Oc1ccc(/C=C/C(=O)N2CCc3ccccc3C2)cc1OC,IC50,'=',15700.0,nM,4.8,CHEMBL4686681
CHEMBL4760940,c1cnc(Nc2nnc(-c3cccc4ccccc34)o2)nc1,IC50,'=',302.0,nM,6.52,CHEMBL4700585
CHEMBL5285645,O=C1CC2Cc3ccsc3C2=NN1CCCCCCN1CCN(Cc2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,IC50,'=',9180.0,nM,5.04,CHEMBL5256378
CHEMBL24686,COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc(OC)c1OC,IC50,'=',6.0,nM,8.22,CHEMBL1771986
CHEMBL4438626,O=C(CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,IC50,'=',1.4,nM,8.85,CHEMBL4307302
CHEMBL4776766,COc1cccc2cc[n+](-c3ccccc3F)cc12.[Br-],IC50,'=',2550.0,nM,5.59,CHEMBL4770653
CHEMBL4796496,Brc1ccc(-[n+]2ccc3ccccc3c2)cc1.[Br-],IC50,'=',2390.0,nM,5.62,CHEMBL4770653
CHEMBL3915297,COc1cccc2c1C=[N+](c1ccc(C(F)(F)F)cc1)CC2.[Br-],IC50,'=',1940.0,nM,5.71,CHEMBL4770653
CHEMBL3957605,COc1cccc2c1C=[N+](c1ccc(C)cc1)CC2.[Br-],IC50,'=',530.0,nM,6.28,CHEMBL4770653
CHEMBL417799,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,IC50,'=',1220.0,nM,5.91,CHEMBL4770653
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,IC50,'=',9940.0,nM,5.0,CHEMBL4770653
CHEMBL348607,CCCCNC(=O)Oc1ccc2c(c1Br)c1c(n2C)/C(=N\C)CC1,IC50,'=',3170.0,nM,5.5,CHEMBL643373
CHEMBL1344483,COc1ccc(C(C#N)N2CCCCC2)cc1OC,IC50,'=',45000.0,nM,4.35,CHEMBL3242019
CHEMBL3233991,COc1ccc(C(C#N)N2CCOCC2)cc1OC,IC50,'=',54000.0,nM,4.27,CHEMBL3242019
CHEMBL1191355,N#CC(c1ccc2c(c1)OCO2)N1CCOCC1,IC50,'=',58000.0,nM,4.24,CHEMBL3242019
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,IC50,'=',10900.0,nM,4.96,CHEMBL4714378
CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,IC50,'=',3680.0,nM,5.43,CHEMBL644109
CHEMBL4791084,CC(C)c1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,IC50,'=',19800.0,nM,4.7,CHEMBL4719111
CHEMBL4791351,CN1C[C@@H](c2ccc(F)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,IC50,'=',23320.0,nM,4.63,CHEMBL4719111
CHEMBL4081805,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCN(C)CC3)c(O)c1)O2,IC50,'=',14000.0,nM,4.85,CHEMBL4003380
CHEMBL4070380,NC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1,IC50,'=',7900.0,nM,5.1,CHEMBL4003411
CHEMBL4061746,CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,IC50,'=',7500.0,nM,5.12,CHEMBL4003411
CHEMBL4079345,CCNc1nc(NCc2ccccc2)c2ccccc2n1,IC50,'=',7500.0,nM,5.12,CHEMBL4003411
CHEMBL4067481,c1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1,IC50,'=',6600.0,nM,5.18,CHEMBL4003411
CHEMBL4102655,CCCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,IC50,'=',7000.0,nM,5.16,CHEMBL4003411
