"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4536741";"";"None";"299.34";"0";"1.25";"13g";"COc1cc([C@@H]2[C@@H](O)[C@H](O)[C@@H](C)N2C)c(F)c(C)c1OC";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4481614";"Antimicrobial activity against Escherichia coli ATCC 25922 measured after 18 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4480414";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"64.0"
"CHEMBL211745";"";"None";"293.40";"0";"3.77";"39";"Nc1c(Cc2ccccc2)cnc(=S)n1-c1ccccc1";"MIC";"'>'";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL862937";"Antibacterial activity against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137433";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"50.0"
"CHEMBL51085";"EBSELEN";"3.0";"274.18";"None";"None";"Ebselen";"O=c1c2ccccc2[se]n1-c1ccccc1";"MIC";"'>='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4674592";"Growth inhibition of carbapenem-resistant Escherichia coli isolate 33 harboring CTX-M-15 by CLSI protocol based assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4673212";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"128.0"
"CHEMBL1818417";"";"None";"266.38";"0";"2.29";"38";"COCCCNC(=O)NC12CC3CC(CC(C3)C1)C2";"MIC";"'>'";"200.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1819927";"Antibacterial activity against Escherichia coli K12";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1817626";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"200.0"
"CHEMBL1818399";"";"None";"236.36";"0";"2.52";"17";"CCCNC(=O)NC1C2CC3CC(C2)CC1C3";"MIC";"'>'";"200.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1819927";"Antibacterial activity against Escherichia coli K12";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1817626";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"200.0"
"CHEMBL1818402";"";"None";"292.47";"0";"4.08";"21";"CCCCCCCNC(=O)NC1C2CC3CC(C2)CC1C3";"MIC";"'>'";"200.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1819926";"Antibacterial activity against Escherichia coli expressing TolC";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1817626";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"200.0"
"CHEMBL4578324";"";"None";"264.37";"0";"3.94";"1";"N#CCCCCC#CC#CC#CCCCCCCC#N";"MIC";"'>'";"400000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4417486";"Antibacterial activity against Escherichia coli ATCC 25922 assessed as bacterial growth inhibition measured after 48 hrs by resazurin assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4414677";"1";"Scientific Literature";"J Nat Prod";"2019";"None";"";"";"";"400.0"
"CHEMBL299858";"";"None";"239.26";"0";"-0.56";"1";"Nc1nc(N)c2cc(S(N)(=O)=O)ccc2n1";"MIC";"'>'";"25.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL676851";"Compound was tested in vitro against Escherichia coli Vogel, by gradient-plate test";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1122803";"1";"Scientific Literature";"J Med Chem";"1984";"None";"";"";"";"25.0"
"CHEMBL4073412";"";"None";"257.33";"0";"3.36";"A3";"CC(C)CCOc1cc(C(N)=O)cc2ccccc12";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3999146";"Potentiation of tetraphenyl phosphonium chloride-induced antibacterial activity against AcrB-deficient Escherichia coli BW25113 assessed as tetraphenyl phosphonium chloride MIC at 128 ug/ml after 18 hrs by checkerboard method (Rvb = 64 ug/ml)";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3997804";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"64.0"
"CHEMBL4073412";"";"None";"257.33";"0";"3.36";"A3";"CC(C)CCOc1cc(C(N)=O)cc2ccccc12";"MIC";"'='";"2.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3999161";"Potentiation of chloramphenicol-induced antibacterial activity against AcrB-deficient Escherichia coli BW25113 assessed as chloramphenicol MIC at 512 ug/ml after 18 hrs by checkerboard method (Rvb = 2 ug/ml)";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3997804";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"2.0"
"CHEMBL78712";"";"None";"249.27";"0";"-2.07";"34";"CC(ONC(=O)C[C@H](N)C[C@@H](O)CN)C(=O)O";"MIC";"'>'";"256.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL682950";"In vitro antibacterial activity against Escherichia coli ATCC 25922";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1136118";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"256.0"
"CHEMBL4277217";"";"None";"283.20";"0";"1.90";"5b";"O=P(O)(O)C(Nc1ncccn1)c1ccc(F)cc1";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4260155";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by microbroth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4257553";"1";"Scientific Literature";"Medchemcomm";"2018";"None";"";"";"";"128.0"
"CHEMBL70088";"RITIPENEM";"2.0";"288.28";"0";"-0.71";"Ritipenem";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)S[C@H]12";"MIC";"'='";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL679866";"In vitro antibacterial activity against Escherichia. coli L";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1128849";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"1.0"
"CHEMBL1814451";"";"None";"272.23";"0";"2.85";"30";"O=C1/C(=C/c2ccc(F)cc2)Oc2cc(O)cc(O)c21";"MIC";"'>'";"500000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4400791";"Antimicrobial activity against Escherichia coli MRS after 18 to 24 hrs in aerobic condition by two-fold serial dilutions method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4400513";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"500.0"
"CHEMBL1782257";"";"None";"275.30";"0";"1.50";"5a";"O=c1ccc2ccc(OCCN3CCOCC3)cc2o1";"MIC";"'='";"36300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1786783";"Antibacterial against Escherichia coli ATCC 8739 after 24 hrs by NCCLS M7-A6 method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1781990";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"36.3"
"CHEMBL1782258";"";"None";"289.33";"0";"1.81";"5b";"Cc1cc(=O)oc2cc(OCCN3CCOCC3)ccc12";"MIC";"'='";"51800000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1786783";"Antibacterial against Escherichia coli ATCC 8739 after 24 hrs by NCCLS M7-A6 method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1781990";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"51.8"
"CHEMBL4515815";"";"None";"221.89";"None";"None";"25";"C[Si]1(C)OB(O)c2cccc(B(O)O)c21";"MIC";"'>'";"400.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4347893";"Antibacterial activity against Escherichia coli ATCC 25922 measured after 18 hrs by CLSI broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4346672";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"400.0"
"CHEMBL4434965";"";"None";"244.08";"None";"None";"36";"C[Si]1(C)OB(O)c2cc(F)c(CO)c(F)c21";"MIC";"'>'";"400.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4347893";"Antibacterial activity against Escherichia coli ATCC 25922 measured after 18 hrs by CLSI broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4346672";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"400.0"
"CHEMBL4551653";"";"None";"296.02";"None";"None";"31";"C[Si]1(C)OB(O)c2cc3c(c(F)c21)[Si](C)(C)OB3O";"MIC";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4347893";"Antibacterial activity against Escherichia coli ATCC 25922 measured after 18 hrs by CLSI broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4346672";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";""
"CHEMBL526533";"";"None";"228.23";"0";"3.22";"2b";"Nc1ccc2nc(-c3ccc(F)cc3)oc2c1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL974323";"Antimicrobial activity against Escherichia coli ATCC 25922 after 24 hrs";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1138547";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"50.0"
"CHEMBL524874";"";"None";"258.71";"0";"3.65";"2i";"Nc1ccc2nc(Cc3ccc(Cl)cc3)oc2c1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL974323";"Antimicrobial activity against Escherichia coli ATCC 25922 after 24 hrs";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1138547";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"50.0"
"CHEMBL492099";"";"None";"268.27";"0";"3.97";"1g";"CCc1ccc(-c2nc3cc([N+](=O)[O-])ccc3o2)cc1";"MIC";"'='";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL974324";"Antimicrobial activity against multidrug-resistant Escherichia coli after 24 hrs";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1138547";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"100.0"
"CHEMBL492141";"";"None";"258.21";"0";"3.54";"1c";"O=[N+]([O-])c1ccc2nc(-c3ccc(F)cc3)oc2c1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL974323";"Antimicrobial activity against Escherichia coli ATCC 25922 after 24 hrs";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1138547";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"50.0"
"CHEMBL1425316";"";"None";"295.24";"0";"2.32";"MMV1480967";"COc1c(F)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12";"MIC";"'='";"2500.0";"nM";"";"";"Median N= 2";"UO_0000065";"";"";"";"";"0";"CHEMBL4296185";"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | MEDIA: CAMHB | TIME = 18.0 hr | PLATE_TYPE: 384well; NBS; CORNING #3640  | DETECTION_METHOD: Absorption (OD600)";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4513161";"40";"CO-ADD Antimicrobial Screening";"";"";"None";"";"";"";"2.5"
"CHEMBL3612329";"";"None";"237.26";"0";"2.64";"4e";"Oc1ccc(-c2cnn(-c3ccccc3)n2)cc1";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3614228";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3612010";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"128.0"
"CHEMBL3612327";"";"None";"221.26";"0";"2.93";"4c";"c1ccc(-c2cnn(-c3ccccc3)n2)cc1";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3614228";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3612010";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"128.0"
"CHEMBL504614";"";"None";"235.72";"0";"3.39";"14";"Nc1nc2cc(Cl)ccc2n1C1CCCC1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL977993";"Antimicrobial activity against Escherichia coli ATCC 25922 by tube dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1138563";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"50.0"
"CHEMBL148";"IMIPENEM ANHYDROUS";"4.0";"299.35";"0";"-0.18";"Imipenem";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12";"MIC";"'='";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL918159";"Antibacterial activity against Escherichia coli C600 expressing ESBL TEM4";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1142065";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2007";"None";"";"";"";"0.25"
"CHEMBL148";"IMIPENEM ANHYDROUS";"4.0";"299.35";"0";"-0.18";"Imipenem";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12";"MIC";"'='";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL918161";"Antibacterial activity against Escherichia coli C600 expressing ESBL TEM6";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1142065";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2007";"None";"";"";"";"0.25"
"CHEMBL4519933";"";"None";"221.30";"0";"1.09";"13f";"Cc1ccc([C@@H]2[C@@H](O)[C@H](O)[C@@H](C)N2C)cc1";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4481614";"Antimicrobial activity against Escherichia coli ATCC 25922 measured after 18 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4480414";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"128.0"
"CHEMBL503855";"";"None";"297.31";"0";"2.32";"8j";"COc1ccc(-c2nc3nc(C)cc(C)c3c(=O)[nH]2)c(O)c1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL974335";"Antibacterial activity against Escherichia coli MTCC 722 after 24 hrs by NCCLS M7-A5 method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1138549";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"50.0"
"CHEMBL475751";"";"None";"241.25";"0";"2.19";"11a";"Cc1cc(C)c2c(=O)[nH]c(-c3ccco3)nc2n1";"MIC";"'='";"25.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL974335";"Antibacterial activity against Escherichia coli MTCC 722 after 24 hrs by NCCLS M7-A5 method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1138549";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"25.0"
"CHEMBL211893";"";"None";"278.35";"0";"3.54";"4";"CC1CCCCCCCc2cc(O)cc(O)c2C(=O)O1";"MIC";"'>'";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL853414";"Antibacterial activity against Escherichia coli ATCC 25922";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1146040";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"100.0"
"CHEMBL213981";"";"None";"294.35";"0";"2.51";"5";"CC1CC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1";"MIC";"'>'";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL853414";"Antibacterial activity against Escherichia coli ATCC 25922";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1146040";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"100.0"
"CHEMBL4639852";"";"None";"230.31";"0";"3.36";"16c";"CCCCn1cncc1-c1cccc(OC)c1";"MIC";"'='";"125.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4610369";"Antibacterial activity against Escherichia coli ATCC 8739 assessed as reduction in bacterial growth incubated for 24 hrs by INT dye based assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4609984";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"";"";"";"125.0"
"CHEMBL4645491";"";"None";"282.43";"1";"5.35";"17f";"CC(C)(C)c1ccc(-c2cncn2C2CCCCC2)cc1";"MIC";"'>'";"250.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4610369";"Antibacterial activity against Escherichia coli ATCC 8739 assessed as reduction in bacterial growth incubated for 24 hrs by INT dye based assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4609984";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"";"";"";"250.0"
"CHEMBL148";"IMIPENEM ANHYDROUS";"4.0";"299.35";"0";"-0.18";"Imipenem";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12";"MIC";"'='";"32.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4151730";"Antimicrobial activity against Escherichia coli ATCC BAA-2340 by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4145683";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"32.0"
"CHEMBL594180";"";"None";"195.17";"0";"1.65";"4e";"COc1ccc(/C=C/[N+](=O)[O-])cc1O";"MIC";"'='";"25.0";"ug";"";"";"";"UO_0000023";"";"";"";"";"0";"CHEMBL1073939";"Antimicrobial activity against Escherichia coli ATCC 25922 assessed clear zone in inhibition per disk by CLSI disk diffusion susceptibility assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1152576";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"25.0"
"CHEMBL611950";"";"None";"239.23";"0";"1.96";"4k";"COc1cc(/C=C/[N+](=O)[O-])cc(OC)c1OC";"MIC";"'>'";"100.0";"ug";"";"";"";"UO_0000023";"";"";"";"";"0";"CHEMBL1073939";"Antimicrobial activity against Escherichia coli ATCC 25922 assessed clear zone in inhibition per disk by CLSI disk diffusion susceptibility assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1152576";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"100.0"
"CHEMBL602132";"";"None";"290.36";"1";"-3.06";"11";"NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)CC[C@@H]1N";"MIC";"'>='";"250.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1073704";"Antibacterial activity against aminoglycoside-susceptible Escherichia coli ATCC 25922 after 12 to 18 hrs";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1157553";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"250.0"
"CHEMBL309016";"";"None";"195.17";"0";"1.65";"SID17402478";"COc1cc(/C=C/[N+](=O)[O-])ccc1O";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1073949";"Antimicrobial activity against Escherichia coli ATCC 25922 by broth microdilution susceptibility assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1152576";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"64.0"
